gen,filename,PCE,donor
61,61_51_0,16.240479,PBDB-TF,
61,54_51_0,16.184240,D18,
61,64_51_9,16.180554,D18,
61,66_51_56,16.161964,D18,
61,0_51_29,16.161837,D18,
61,66_51_61,16.150462,D18,
61,12_51_61,16.147512,PBDB-TF,
61,66_51_28,16.128192,D18,
61,61_51_10,16.119020,D18,
61,54_51_61,16.115836,D18,
61,66_51_29,16.113608,D18,
61,66_51_29,16.113608,D18,
61,66_51_0,16.110812,D18,
61,66_51_1,16.103363,D18,
61,0_51_0,16.067534,D18,
61,64_51_61,15.978183,D18,
61,64_51_61,15.978183,D18,
61,64_51_28,15.834367,D18,
61,61_51_61,15.656759,D18,
61,64_51_56,15.625368,D18,
61,66_51_66,15.591469,D18,
61,34_51_0,15.577573,D18,
61,12_51_29,15.423136,D18,
61,12_51_12,15.236851,D18,
61,19_51_0,15.173992,D18,
61,66_51_16,15.167719,D18,
61,64_112_29,14.957108,D18,
61,66_113_29,14.751281,PBQx-TF,
61,66_82_0,13.194114,PBB-F,
61,61_10_10,12.895258,D18,
62,64_51_66,16.405963,D18,
62,64_51_0,16.352097,D18,
62,61_51_0,16.240479,PBDB-TF,
62,54_51_0,16.184240,D18,
62,64_51_9,16.180554,D18,
62,66_51_56,16.161964,D18,
62,0_51_29,16.161837,D18,
62,66_51_61,16.150462,D18,
62,12_51_61,16.147512,PBDB-TF,
62,66_51_28,16.128192,D18,
62,61_51_10,16.119020,D18,
62,54_51_61,16.115836,D18,
62,66_51_29,16.113608,D18,
62,66_51_29,16.113608,D18,
62,66_51_0,16.110812,D18,
62,66_51_1,16.103363,D18,
62,64_51_64,16.096771,D18,
62,64_51_64,16.096771,D18,
62,66_51_31,15.916229,D18,
62,61_51_1,15.842463,D18,
62,64_51_28,15.834367,D18,
62,61_51_61,15.656759,D18,
62,66_51_66,15.591469,D18,
62,66_51_24,15.531627,PBQx-TF,
62,12_51_29,15.423136,D18,
62,66_51_9,15.324890,D18,
62,12_51_41,15.180350,D18,
62,64_51_10,14.749627,PBQx-TF,
62,66_134_29,14.288334,D18,
62,66_0_0,14.105716,D18,
62,66_10_10,13.035336,D18,
62,54_61_61,12.859066,D18,
63,64_51_66,16.405963,D18,
63,64_51_0,16.352097,D18,
63,61_51_0,16.240479,PBDB-TF,
63,54_51_0,16.184240,D18,
63,64_51_9,16.180554,D18,
63,66_51_56,16.161964,D18,
63,0_51_29,16.161837,D18,
63,66_51_61,16.150462,D18,
63,12_51_61,16.147512,PBDB-TF,
63,66_51_28,16.128192,D18,
63,61_51_10,16.119020,D18,
63,54_51_61,16.115836,D18,
63,66_51_29,16.113608,D18,
63,66_51_29,16.113608,D18,
63,66_51_0,16.110812,D18,
63,66_51_1,16.103363,D18,
63,66_51_54,16.057436,D18,
63,66_51_34,16.038354,D18,
63,12_51_56,15.964710,D18,
63,23_51_61,15.568033,D18,
63,12_51_12,15.236851,D18,
63,64_26_66,15.129519,D18,
63,54_51_29,15.086031,D18,
63,59_51_29,14.746939,PBQx-TF,
63,54_51_21,14.441276,D18,
63,66_66_1,13.801671,D18,
63,66_29_29,13.229109,D18,
63,66_99_29,13.080219,D18,
63,0_29_29,13.051612,D18,
63,66_10_10,13.035336,D18,
63,54_9_9,12.717203,D18,
63,66_91_28,12.629555,D18,
64,64_51_66,16.405963,D18,
64,64_51_0,16.352097,D18,
64,61_51_0,16.240479,PBDB-TF,
64,54_51_0,16.184240,D18,
64,64_51_9,16.180554,D18,
64,66_51_56,16.161964,D18,
64,0_51_29,16.161837,D18,
64,66_51_61,16.150462,D18,
64,12_51_61,16.147512,PBDB-TF,
64,54_51_66,16.135434,D18,
64,66_51_28,16.128192,D18,
64,61_51_10,16.119020,D18,
64,54_51_61,16.115836,D18,
64,66_51_29,16.113608,D18,
64,66_51_29,16.113608,D18,
64,66_51_0,16.110812,D18,
64,66_51_1,16.103363,D18,
64,64_51_64,16.096771,D18,
64,64_51_64,16.096771,D18,
64,0_51_0,16.067534,D18,
64,0_51_0,16.067534,D18,
64,0_51_0,16.067534,D18,
64,64_51_61,15.978183,D18,
64,61_51_1,15.842463,D18,
64,66_51_66,15.591469,D18,
64,12_51_34,15.479464,D18,
64,54_51_9,15.377939,D18,
64,66_51_17,15.289089,D18,
64,42_51_10,14.834683,PBQx-TF,
64,66_1_1,13.140020,D18,
64,0_29_29,13.051612,D18,
64,61_10_10,12.895258,D18,
65,64_51_66,16.405963,D18,
65,64_51_0,16.352097,D18,
65,61_51_0,16.240479,PBDB-TF,
65,54_51_0,16.184240,D18,
65,64_51_9,16.180554,D18,
65,66_51_56,16.161964,D18,
65,0_51_29,16.161837,D18,
65,66_51_61,16.150462,D18,
65,12_51_61,16.147512,PBDB-TF,
65,54_51_66,16.135434,D18,
65,66_51_28,16.128192,D18,
65,61_51_10,16.119020,D18,
65,54_51_61,16.115836,D18,
65,66_51_29,16.113608,D18,
65,66_51_29,16.113608,D18,
65,66_51_0,16.110812,D18,
65,12_51_0,15.853280,D18,
65,3_51_0,15.833540,D18,
65,64_51_29,15.820432,D18,
65,64_51_29,15.820432,D18,
65,64_51_29,15.820432,D18,
65,66_51_15,15.781980,D18,
65,54_51_56,15.587388,D18,
65,54_51_56,15.587388,D18,
65,0_51_51,15.425211,D18,
65,66_51_18,15.313453,D18,
65,8_51_56,15.284666,D18,
65,66_51_36,15.061099,PBQx-TF,
65,66_56_56,13.654925,D18,
65,66_29_29,13.229109,D18,
65,54_5_61,12.581850,D18,
65,64_19_66,12.569816,D18,
66,64_51_66,16.405963,D18,
66,64_51_0,16.352097,D18,
66,61_51_0,16.240479,PBDB-TF,
66,54_51_0,16.184240,D18,
66,64_51_9,16.180554,D18,
66,66_51_56,16.161964,D18,
66,0_51_29,16.161837,D18,
66,66_51_61,16.150462,D18,
66,12_51_61,16.147512,PBDB-TF,
66,54_51_66,16.135434,D18,
66,66_51_28,16.128192,D18,
66,61_51_10,16.119020,D18,
66,54_51_61,16.115836,D18,
66,66_51_29,16.113608,D18,
66,66_51_29,16.113608,D18,
66,66_51_0,16.110812,D18,
66,64_51_64,16.096771,D18,
66,54_51_54,15.891359,D18,
66,54_51_54,15.891359,D18,
66,64_51_28,15.834367,D18,
66,61_51_61,15.656759,D18,
66,66_51_66,15.591469,D18,
66,54_51_57,15.466421,D18,
66,66_51_10,15.209848,D18,
66,41_51_29,15.052940,D18,
66,19_51_29,14.847780,D18,
66,3_51_29,14.807909,D18,
66,64_103_28,14.747891,D18,
66,52_51_66,14.465353,D18,
66,54_51_52,14.344499,PBQx-TF,
66,66_56_56,13.654925,D18,
66,0_29_29,13.051612,D18,
67,64_51_66,16.405963,D18,
67,64_51_0,16.352097,D18,
67,61_51_0,16.240479,PBDB-TF,
67,54_51_0,16.184240,D18,
67,64_51_9,16.180554,D18,
67,66_51_56,16.161964,D18,
67,0_51_29,16.161837,D18,
67,66_51_61,16.150462,D18,
67,12_51_61,16.147512,PBDB-TF,
67,54_51_66,16.135434,D18,
67,66_51_28,16.128192,D18,
67,61_51_10,16.119020,D18,
67,54_51_61,16.115836,D18,
67,66_51_29,16.113608,D18,
67,66_51_29,16.113608,D18,
67,66_51_0,16.110812,D18,
67,66_51_44,15.906788,D18,
67,61_51_29,15.902717,PBDB-TF,
67,12_51_0,15.853280,D18,
67,61_51_56,15.803044,D18,
67,66_51_66,15.591469,D18,
67,12_51_29,15.423136,D18,
67,31_51_66,15.354266,D18,
67,11_51_29,15.324248,D18,
67,66_51_10,15.209848,D18,
67,52_51_0,14.982054,D18,
67,66_0_0,14.105716,D18,
67,0_66_66,13.970197,D18,
67,66_29_29,13.229109,D18,
67,66_102_29,13.115555,PBB-F,
67,66_61_61,12.947336,PBB-F,
67,66_61_10,12.891799,D18,
68,64_51_66,16.405963,D18,
68,64_51_0,16.352097,D18,
68,61_51_0,16.240479,PBDB-TF,
68,54_51_0,16.184240,D18,
68,64_51_9,16.180554,D18,
68,66_51_56,16.161964,D18,
68,0_51_29,16.161837,D18,
68,66_51_61,16.150462,D18,
68,12_51_61,16.147512,PBDB-TF,
68,54_51_66,16.135434,D18,
68,66_51_28,16.128192,D18,
68,61_51_10,16.119020,D18,
68,54_51_61,16.115836,D18,
68,66_51_29,16.113608,D18,
68,66_51_29,16.113608,D18,
68,66_51_0,16.110812,D18,
68,0_51_0,16.067534,D18,
68,0_51_0,16.067534,D18,
68,0_51_0,16.067534,D18,
68,64_51_61,15.978183,D18,
68,54_51_28,15.956096,D18,
68,64_51_28,15.834367,D18,
68,64_51_29,15.820432,D18,
68,61_51_56,15.803044,D18,
68,26_51_0,15.758564,D18,
68,61_51_36,15.598996,D18,
68,66_51_66,15.591469,D18,
68,54_51_9,15.377939,D18,
68,66_51_37,15.236862,D18,
68,66_51_39,15.184796,D18,
68,66_51_14,14.777262,PBQx-TF,
68,66_3_29,12.957958,D18,
69,64_51_66,16.405963,D18,
69,64_51_0,16.352097,D18,
69,61_51_0,16.240479,PBDB-TF,
69,54_51_0,16.184240,D18,
69,64_51_9,16.180554,D18,
69,66_51_56,16.161964,D18,
69,0_51_29,16.161837,D18,
69,66_51_61,16.150462,D18,
69,12_51_61,16.147512,PBDB-TF,
69,54_51_66,16.135434,D18,
69,66_51_28,16.128192,D18,
69,61_51_10,16.119020,D18,
69,54_51_61,16.115836,D18,
69,66_51_29,16.113608,D18,
69,66_51_29,16.113608,D18,
69,66_51_0,16.110812,D18,
69,64_51_64,16.096771,D18,
69,61_51_29,15.902717,PBDB-TF,
69,63_51_0,15.875795,D18,
69,12_51_0,15.853280,D18,
69,61_51_61,15.656759,D18,
69,54_51_9,15.377939,D18,
69,12_51_12,15.236851,D18,
69,66_51_10,15.209848,D18,
69,64_51_17,15.185856,D18,
69,49_51_9,14.944971,D18,
69,0_106_0,14.646341,D18,
69,12_51_10,14.549467,D18,
69,64_51_21,14.250075,PBQx-TF,
69,66_10_10,13.035336,D18,
69,66_28_28,12.833492,D18,
69,66_17_61,12.675239,PBB-F,
70,64_51_66,16.405963,D18,
70,64_51_0,16.352097,D18,
70,61_51_0,16.240479,PBDB-TF,
70,54_51_0,16.184240,D18,
70,64_51_9,16.180554,D18,
70,66_51_56,16.161964,D18,
70,61_51_66,16.161934,D18,
70,0_51_29,16.161837,D18,
70,66_51_61,16.150462,D18,
70,12_51_61,16.147512,PBDB-TF,
70,54_51_66,16.135434,D18,
70,66_51_28,16.128192,D18,
70,61_51_10,16.119020,D18,
70,54_51_61,16.115836,D18,
70,66_51_29,16.113608,D18,
70,66_51_29,16.113608,D18,
70,66_51_0,16.110812,D18,
70,64_51_64,16.096771,D18,
70,0_51_56,15.900388,D18,
70,54_51_54,15.891359,D18,
70,54_51_54,15.891359,D18,
70,64_51_28,15.834367,D18,
70,64_51_29,15.820432,D18,
70,61_104_10,15.604843,D18,
70,46_51_29,15.579025,D18,
70,36_51_0,15.446305,PBQx-TF,
70,30_51_9,15.413979,D18,
70,54_51_29,15.086031,D18,
70,64_51_10,14.749627,PBQx-TF,
70,54_66_66,14.157855,D18,
70,61_0_0,14.146453,D18,
70,66_61_61,12.947336,PBB-F,
71,64_51_66,16.405963,D18,
71,64_51_0,16.352097,D18,
71,61_51_0,16.240479,PBDB-TF,
71,54_51_0,16.184240,D18,
71,64_51_9,16.180554,D18,
71,66_51_56,16.161964,D18,
71,61_51_66,16.161934,D18,
71,0_51_29,16.161837,D18,
71,66_51_61,16.150462,D18,
71,12_51_61,16.147512,PBDB-TF,
71,54_51_66,16.135434,D18,
71,66_51_28,16.128192,D18,
71,61_51_10,16.119020,D18,
71,54_51_61,16.115836,D18,
71,66_51_29,16.113608,D18,
71,66_51_29,16.113608,D18,
71,54_51_54,15.891359,D18,
71,61_51_61,15.656759,D18,
71,64_127_0,15.605496,D18,
71,66_51_66,15.591469,D18,
71,66_51_24,15.531627,PBQx-TF,
71,54_51_15,15.365481,D18,
71,5_51_61,15.267339,D18,
71,61_104_61,15.199135,D18,
71,30_51_10,14.457822,PBQx-TF,
71,64_0_0,14.405002,D18,
71,13_51_0,14.358346,D18,
71,61_66_66,14.054683,D18,
71,66_28_28,12.833492,D18,
71,64_9_9,12.806935,D18,
71,0_95_29,12.510922,D18,
71,0_50_29,12.414491,D18,
72,64_51_66,16.405963,D18,
72,64_51_0,16.352097,D18,
72,61_51_0,16.240479,PBDB-TF,
72,54_51_0,16.184240,D18,
72,64_51_9,16.180554,D18,
72,66_51_56,16.161964,D18,
72,61_51_66,16.161934,D18,
72,0_51_29,16.161837,D18,
72,66_51_61,16.150462,D18,
72,12_51_61,16.147512,PBDB-TF,
72,54_51_66,16.135434,D18,
72,66_51_28,16.128192,D18,
72,61_51_10,16.119020,D18,
72,54_51_61,16.115836,D18,
72,66_51_29,16.113608,D18,
72,66_51_29,16.113608,D18,
72,66_51_0,16.110812,D18,
72,54_51_28,15.956096,D18,
72,54_51_54,15.891359,D18,
72,54_51_54,15.891359,D18,
72,61_51_61,15.656759,D18,
72,61_51_61,15.656759,D18,
72,64_51_56,15.625368,D18,
72,66_51_66,15.591469,D18,
72,66_51_66,15.591469,D18,
72,66_51_66,15.591469,D18,
72,24_51_0,15.537328,PBQx-TF,
72,66_51_41,15.371412,D18,
72,66_51_10,15.209848,D18,
72,64_0_0,14.405002,D18,
72,66_5_0,12.925096,D18,
72,66_116_66,12.797609,PBB-F,
73,64_51_66,16.405963,D18,
73,64_51_0,16.352097,D18,
73,61_51_0,16.240479,PBDB-TF,
73,54_51_0,16.184240,D18,
73,64_51_9,16.180554,D18,
73,66_51_56,16.161964,D18,
73,61_51_66,16.161934,D18,
73,0_51_29,16.161837,D18,
73,66_51_61,16.150462,D18,
73,12_51_61,16.147512,PBDB-TF,
73,54_51_66,16.135434,D18,
73,66_51_28,16.128192,D18,
73,61_51_10,16.119020,D18,
73,54_51_61,16.115836,D18,
73,66_51_29,16.113608,D18,
73,66_51_29,16.113608,D18,
73,66_51_0,16.110812,D18,
73,64_51_61,15.978183,D18,
73,28_51_28,15.973630,D18,
73,54_51_54,15.891359,D18,
73,12_51_0,15.853280,D18,
73,66_51_11,15.783838,D18,
73,64_51_26,15.651149,D18,
73,66_51_66,15.591469,D18,
73,66_51_66,15.591469,D18,
73,12_51_29,15.423136,D18,
73,66_115_29,15.380582,PBQx-TF,
73,2_51_28,15.283395,PBQx-TF,
73,66_51_52,14.301667,D18,
73,12_8_61,13.066846,PBQx-TF,
73,64_30_9,12.878921,PBQx-TF,
73,64_9_9,12.806935,D18,
74,64_51_66,16.405963,D18,
74,64_51_0,16.352097,D18,
74,61_51_0,16.240479,PBDB-TF,
74,54_51_0,16.184240,D18,
74,64_51_9,16.180554,D18,
74,66_51_56,16.161964,D18,
74,61_51_66,16.161934,D18,
74,0_51_29,16.161837,D18,
74,66_51_61,16.150462,D18,
74,12_51_61,16.147512,PBDB-TF,
74,54_51_66,16.135434,D18,
74,66_51_28,16.128192,D18,
74,61_51_10,16.119020,D18,
74,54_51_61,16.115836,D18,
74,66_51_29,16.113608,D18,
74,66_51_29,16.113608,D18,
74,61_51_34,16.099401,D18,
74,64_51_64,16.096771,D18,
74,61_51_29,15.902717,PBDB-TF,
74,61_51_61,15.656759,D18,
74,61_51_61,15.656759,D18,
74,61_51_61,15.656759,D18,
74,61_51_61,15.656759,D18,
74,66_51_66,15.591469,D18,
74,66_51_66,15.591469,D18,
74,66_51_66,15.591469,D18,
74,61_126_61,15.526100,D18,
74,54_51_41,15.325628,D18,
74,0_51_20,14.305037,D18,
74,61_0_0,14.146453,D18,
74,0_122_61,13.025656,D18,
74,0_61_61,12.824683,PBB-F,
75,0_51_66,16.421011,D18,
75,64_51_66,16.405963,D18,
75,64_51_0,16.352097,D18,
75,61_51_0,16.240479,PBDB-TF,
75,12_51_66,16.236050,D18,
75,54_51_0,16.184240,D18,
75,64_51_9,16.180554,D18,
75,66_51_56,16.161964,D18,
75,61_51_66,16.161934,D18,
75,0_51_29,16.161837,D18,
75,66_51_61,16.150462,D18,
75,12_51_61,16.147512,PBDB-TF,
75,54_51_66,16.135434,D18,
75,66_51_28,16.128192,D18,
75,61_51_10,16.119020,D18,
75,54_51_61,16.115836,D18,
75,66_51_29,16.113608,D18,
75,66_51_29,16.113608,D18,
75,54_51_54,15.891359,D18,
75,61_51_30,15.853498,D18,
75,61_51_61,15.656759,D18,
75,61_51_61,15.656759,D18,
75,66_51_66,15.591469,D18,
75,66_51_10,15.209848,D18,
75,66_51_65,15.185630,D18,
75,54_51_4,15.173861,D18,
75,66_51_14,14.777262,PBQx-TF,
75,54_0_0,14.076392,D18,
75,61_66_66,14.054683,D18,
75,66_56_56,13.654925,D18,
75,54_61_61,12.859066,D18,
75,54_23_0,12.304273,D18,
76,0_51_66,16.421011,D18,
76,64_51_66,16.405963,D18,
76,64_51_0,16.352097,D18,
76,61_51_0,16.240479,PBDB-TF,
76,12_51_66,16.236050,D18,
76,54_51_0,16.184240,D18,
76,64_51_9,16.180554,D18,
76,66_51_56,16.161964,D18,
76,61_51_66,16.161934,D18,
76,0_51_29,16.161837,D18,
76,66_51_61,16.150462,D18,
76,12_51_61,16.147512,PBDB-TF,
76,54_51_66,16.135434,D18,
76,66_51_28,16.128192,D18,
76,61_51_10,16.119020,D18,
76,54_51_61,16.115836,D18,
76,64_51_64,16.096771,D18,
76,0_51_0,16.067534,D18,
76,64_51_27,16.033179,D18,
76,64_51_61,15.978183,D18,
76,54_51_54,15.891359,D18,
76,66_51_66,15.591469,D18,
76,0_51_37,15.369774,D18,
76,12_51_12,15.236851,D18,
76,54_51_29,15.086031,D18,
76,54_51_36,15.029494,D18,
76,50_51_9,14.829960,PBQx-TF,
76,12_51_48,14.409489,D18,
76,61_66_66,14.054683,D18,
76,0_8_66,13.566972,PBQx-TF,
76,12_137_61,12.969301,PBB-F,
76,0_61_61,12.824683,PBB-F,
77,0_51_66,16.421011,D18,
77,64_51_66,16.405963,D18,
77,64_51_0,16.352097,D18,
77,61_51_0,16.240479,PBDB-TF,
77,12_51_66,16.236050,D18,
77,54_51_0,16.184240,D18,
77,64_51_9,16.180554,D18,
77,66_51_56,16.161964,D18,
77,61_51_66,16.161934,D18,
77,0_51_29,16.161837,D18,
77,66_51_61,16.150462,D18,
77,12_51_61,16.147512,PBDB-TF,
77,54_51_66,16.135434,D18,
77,66_51_28,16.128192,D18,
77,61_51_10,16.119020,D18,
77,54_51_61,16.115836,D18,
77,66_51_29,16.113608,D18,
77,61_51_9,16.069681,D18,
77,0_51_0,16.067534,D18,
77,0_51_0,16.067534,D18,
77,64_51_61,15.978183,D18,
77,54_51_28,15.956096,D18,
77,0_51_2,15.777955,D18,
77,61_51_61,15.656759,D18,
77,64_51_62,15.641187,D18,
77,64_51_56,15.625368,D18,
77,66_51_66,15.591469,D18,
77,54_51_9,15.377939,D18,
77,54_51_29,15.086031,D18,
77,54_51_10,14.677109,D18,
77,66_29_29,13.229109,D18,
77,12_41_0,12.328888,D18,
78,0_51_66,16.421011,D18,
78,64_51_66,16.405963,D18,
78,64_51_0,16.352097,D18,
78,61_51_0,16.240479,PBDB-TF,
78,12_51_66,16.236050,D18,
78,0_51_27,16.223499,D18,
78,54_51_0,16.184240,D18,
78,64_51_9,16.180554,D18,
78,66_51_56,16.161964,D18,
78,61_51_66,16.161934,D18,
78,0_51_29,16.161837,D18,
78,66_51_61,16.150462,D18,
78,12_51_61,16.147512,PBDB-TF,
78,54_51_66,16.135434,D18,
78,66_51_28,16.128192,D18,
78,61_51_10,16.119020,D18,
78,54_51_61,16.115836,D18,
78,0_51_0,16.067534,D18,
78,54_51_54,15.891359,D18,
78,61_51_27,15.840895,D18,
78,61_51_57,15.779657,D18,
78,61_51_61,15.656759,D18,
78,61_51_49,15.536698,D18,
78,0_51_28,14.729370,D18,
78,0_51_13,14.524353,D18,
78,52_51_66,14.465353,D18,
78,12_0_0,14.198364,D18,
78,61_0_0,14.146453,D18,
78,0_66_66,13.970197,D18,
78,61_56_56,13.473662,D18,
78,12_61_61,12.972719,D18,
78,54_93_61,12.925206,D18,
79,0_51_66,16.421011,D18,
79,64_51_66,16.405963,D18,
79,64_51_0,16.352097,D18,
79,61_51_0,16.240479,PBDB-TF,
79,12_51_66,16.236050,D18,
79,0_51_27,16.223499,D18,
79,54_51_0,16.184240,D18,
79,64_51_9,16.180554,D18,
79,66_51_56,16.161964,D18,
79,61_51_66,16.161934,D18,
79,0_51_29,16.161837,D18,
79,66_51_61,16.150462,D18,
79,12_51_61,16.147512,PBDB-TF,
79,54_51_66,16.135434,D18,
79,66_51_28,16.128192,D18,
79,61_51_10,16.119020,D18,
79,66_51_0,16.110812,D18,
79,66_51_0,16.110812,D18,
79,0_51_9,15.968537,D18,
79,12_51_0,15.853280,D18,
79,64_51_29,15.820432,D18,
79,66_51_66,15.591469,D18,
79,66_51_66,15.591469,D18,
79,66_51_66,15.591469,D18,
79,35_51_66,15.538890,D18,
79,4_51_61,15.390319,D18,
79,54_51_29,15.086031,D18,
79,0_51_10,14.963298,PBQx-TF,
79,64_66_66,14.341071,D18,
79,61_66_66,14.054683,D18,
79,12_88_27,13.357207,D18,
79,66_61_61,12.947336,PBB-F,
80,0_51_66,16.421011,D18,
80,64_51_66,16.405963,D18,
80,64_51_0,16.352097,D18,
80,61_51_0,16.240479,PBDB-TF,
80,12_51_66,16.236050,D18,
80,0_51_27,16.223499,D18,
80,54_51_0,16.184240,D18,
80,64_51_9,16.180554,D18,
80,66_51_56,16.161964,D18,
80,61_51_66,16.161934,D18,
80,0_51_29,16.161837,D18,
80,66_51_61,16.150462,D18,
80,12_51_61,16.147512,PBDB-TF,
80,54_51_66,16.135434,D18,
80,66_51_28,16.128192,D18,
80,61_51_10,16.119020,D18,
80,54_51_61,16.115836,D18,
80,64_51_64,16.096771,D18,
80,64_51_64,16.096771,D18,
80,64_132_66,15.613621,D18,
80,66_51_66,15.591469,D18,
80,66_51_66,15.591469,D18,
80,61_51_28,15.425451,D18,
80,54_51_29,15.086031,D18,
80,66_100_66,15.061250,D18,
80,66_51_19,14.972334,D18,
80,0_51_10,14.963298,PBQx-TF,
80,64_66_66,14.341071,D18,
80,12_114_28,14.235839,D18,
80,54_0_0,14.076392,D18,
80,64_61_61,13.007319,PBB-F,
80,61_55_61,12.798178,D18,
81,0_51_66,16.421011,D18,
